identificacion|nombre|edad|altura_cm|peso_lb|sexo|salario|ciudad|fecha_registro|nivel_educacion|email
0156186876001|Samuel Acosta Flores|41.0|183.7|181.6|m|704.8|Cuenca||Secundaria|samuel.acosta.flores@empresa.ec
0116835695|Gabriela Castro Peña|29.0|170.8|174.5|m|480.0|Cuenca|23/10/2024|Secundaria|gabriela.castro.pena@gmail.com
0153984307001|karen herrera herrera|42.0|162.8|135.0|M|480.0|Cuenca|2024-12-09|Maestria|
0130347909|Diego  Valencia  Cedeño|33.0|160.3|115.2|F|541.62|Cuenca|2024-07-22|Universidad|diego.valencia.cedeno@hotmail.com
0115847808| Pedro Arévalo Flores |35.0|174.1|193.0|M|480.0|Cuenca|2026-01-09|Primaria|
0122582471|Elena Ortega Ortega|37.0|173.1|170.3|M|1794.91|Cuenca|2024-03-28|Primaria|elena.ortega.ortega@empresa.ec
0148511926|Diego Jiménez Bravo|39.0|161.8|127.4|f|515.78|Cuenca|2024-08-31|Tecnico|DIEGO.JIMENEZ.BRAVO@EMPRESA.EC
0119338515|alejandro molina benítez|39.0|161.2|129.4|f|480.0|Cuenca|14/06/2024|Primaria| alejandro.molina.benitez@outlook.com 
0139060735|Kevin  Rodriguez  Moreno|37.0|174.2|169.4|m|480.0|Cuenca|Nov 08, 2023|Primaria| kevin.rodriguez.moreno@outlook.com 
0127781508001|Esteban Silva Jiménez|29.0|162.6|124.0|F|579.0|Cuenca|2024-07-28|Tecnico|esteban.silva.jimenez@empresa.ec
0117783266|Alejandro Delgado Acosta|39.0|178.3|175.1|m|2068.23|Cuenca|2024-05-30|Secundaria|alejandro.delgado.acosta@yahoo.com
0159361328|Sofía Valencia Acosta|29.0|171.0|158.1|m|480.0|Cuenca|2026-01-07|Secundaria|SOFIA.VALENCIA.ACOSTA@EMPRESA.EC
0140528530|Gustavo Jiménez Silva|39.0|159.8|113.7|F|1743.35|Cuenca|08/12/2025|Universidad|
0111250262|Sofía López Flores|39.0|186.5|214.4|m|654.06|Cuenca|09/10/2025|Maestria|sofia.lopez.flores@yahoo.com
0135130383|KAREN CHÁVEZ MORENO|39.0|169.9|142.3|F|831.0|Cuenca|2025-03-08|Tecnico|KAREN.CHAVEZ.MORENO@OUTLOOK.COM
0152326641|melanie quintero herrera|35.0|178.2|157.9|F|996.17|Cuenca|22/09/2025|Secundaria|melanie.quintero.herrera@yahoo.com
0143832814|ADRIANA HERRERA JIMÉNEZ|32.0|174.4|172.3|F|480.0|Cuenca|2025-08-03|Secundaria|adriana.herrera.jimenez@gmail.com
0156456659|carla  valencia  tapia|36.0|175.1|196.2|M|480.0|Cuenca|Oct 05, 2023|Tecnico|carla.valencia.tapia@hotmail.com
0151217940|ADRIANA LÓPEZ PEÑA|46.0|158.5|104.2|f|697.29|Cuenca||Secundaria|
0154521926|andrea acosta rodriguez|39.0|161.3|155.2|m|480.0|Cuenca|2023-12-12|Tecnico|andrea.acosta.rodriguez@gmail.com
0108763954|Andrea Alvarado Jiménez|39.0|167.1|158.4|f|890.09|Cuenca|2024-05-29|Secundaria|
0114515323|karen herrera solís|34.0|180.9|179.0|m|1445.2|Cuenca|20/05/2025|Secundaria|karen.herrera.solis@hotmail.com
0138278890|Alejandro Peña Villacís|39.0|183.2|175.8|m|1476.52|Cuenca|19/05/2025|Universidad|alejandro.pena.villacis@yahoo.com
0125311159|Sofía  Jiménez  Zambrano|36.0|172.9|171.1|m|480.0|Cuenca|2025-10-16|Universidad|
0130551278|SAMUEL CORNEJO ACOSTA|34.0|183.9|187.7|m|480.0|Cuenca|15/09/2024|Secundaria|samuel.cornejo.acosta@empresa.ec
0132729849001|Kevin Paredes García|51.0|166.8|151.0|F|769.06|Cuenca|2026-01-04|Secundaria|kevin.paredes.garcia@outlook.com
0121799688|Nicole Zambrano Villacís|48.0|159.9|120.8|F|1295.11|Cuenca|27/06/2025|Maestria|nicole.zambrano.villacis@yahoo.com
0143808087| Miguel Cruz Cruz |38.0|173.1|172.4|M|1305.44|Cuenca|11/01/2025|Secundaria|
0104628011|Gustavo Molina Flores|31.0|166.6|138.0|f|480.0|Cuenca|Apr 24, 2023|Universidad|
0127411718001|NICOLE FLORES ROJAS|34.0|180.2|206.8|m|480.0|Cuenca|2025-12-21|Maestria|
0109226209|Miguel Mera Paredes|38.0|163.7|125.7|F|2268.51|Cuenca|2024-03-17|Secundaria|
0135889616|Bryan García Ortega|36.0|156.2|116.2|f|1369.05|Cuenca||Maestria|bryan.garcia.ortega@gmail.com
0114622079|Kevin Navarro Valencia|35.0|186.1|190.2|m|889.9|Cuenca|2023-03-04|Universidad|
0135194587001|ANDREA CEDEÑO BENÍTEZ|34.0|184.1|214.4|M|567.13|Cuenca|Mar 22, 2023|Universidad|andrea.cedeno.benitez@hotmail.com
0158895524|Diego Valencia Molina|28.0|173.7|192.1|M|1131.32|Cuenca|2025-06-26|Maestria|
0104076393|Melanie Delgado Jiménez|36.0|182.2|188.4|M|685.46|Cuenca|11/09/2025|Universidad|
0117335505|Kevin Cruz Benítez|46.0|183.3|176.5|m|480.0|Cuenca|2023-07-16|Universidad|
0128121910|Fernanda Romero Alvarado|39.0|171.2|156.6|f|1199.84|Cuenca|2025-04-15|Secundaria|
0109117747|melanie garcía chávez|36.0|186.2|192.1|m|821.75|Cuenca|2024-10-12|Universidad|
0143377612|SOFÍA ARÉVALO MORENO|31.0|166.3|140.1|F|480.0|Cuenca||Tecnico|
0123085755001|Isabela García Alvarado|41.0|148.5|95.0|F|1399.38|Cuenca|2024-03-15|Maestria| isabela.garcia.alvarado@empresa.ec 
0109694661|Diana Rojas Vera|41.0|176.9|171.9|m|675.32|Cuenca|2024-06-19|Universidad|
0157690991|Karen Reyes Silva|32.0|172.7|165.0|M|480.0|Cuenca|2024-08-27|Secundaria|
0149409138|Fernanda Castro Solís|31.0|178.9|197.4|M|480.0|Cuenca|2023-05-29|Primaria|
0110965423|Paola Paredes Acosta|38.0|160.2|136.6|f|480.0|Cuenca|13/03/2024|Secundaria|
0128640265|Paola Acosta López|45.0|174.8|154.0|m|513.98|Cuenca|2023-12-02|Secundaria|paola.acosta.lopez@outlook.com
0139981237|Alejandra Silva Villacís|34.0|181.5|170.9|M|549.04|Cuenca|2025-07-04|Secundaria| alejandra.silva.villacis@gmail.com 
0112822796|JUAN VILLAMAR TORRES|48.0|174.5|156.6|M|1145.0|Cuenca|2025-10-29|Tecnico|JUAN.VILLAMAR.TORRES@OUTLOOK.COM
0115882052|Vanessa Silva Arévalo|28.0|167.9|117.1|f|1287.3|Cuenca|2023-07-26|Secundaria|
0157074303| Kevin Jiménez Benítez |35.0|174.0|188.5|f|716.01|Cuenca|2025-07-10|Universidad|
0102015427001|paola  solís  valencia|43.0|184.3|199.8|m|480.0|Cuenca|15/04/2025|Universidad|paola.solis.valencia@hotmail.com
0145462800|carla espinoza tapia|25.0|180.6|208.7|M|958.56|Cuenca|01/02/2024|Universidad|carla.espinoza.tapia@yahoo.com
0121886444|andrea peña moreno|34.0|156.9|129.2|F|682.04|Cuenca|2024-11-15|Universidad|andrea.pena.moreno@gmail.com
0146299417|Diego Cruz Tapia|36.0|174.4|167.8|M|1338.8|Cuenca|17/11/2023|Universidad|
0115478471|FERNANDA VALENCIA LÓPEZ|43.0|179.2|174.2|f|764.98|Cuenca|2025-05-06|Tecnico|
0148668429|Mateo Torres García|34.0|177.5|147.2|m|1761.2|Cuenca||Secundaria|
0147916761|SOFÍA DELGADO SUÁREZ|34.0|157.7|133.7|f|2089.59|Cuenca|2023-02-08|Maestria|
0143036952001|Daniel Solís Vera|40.0|172.3|174.2|M|642.05|Cuenca|Jul 03, 2024|Secundaria|
0106391550|cristian rodriguez moreno|46.0|178.7|171.1|M|810.2|Cuenca|2025-05-03|Maestria|CRISTIAN.RODRIGUEZ.MORENO@EMPRESA.EC
0102126539|Andrés  Paredes  Paredes|37.0|161.5|151.6|M|570.58|Cuenca|2023-03-26|Primaria|andres.paredes.paredes@outlook.com
0147027155001|PAOLA MERA ARÉVALO||166.1|136.0|F|480.0|Cuenca|25/02/2024|Secundaria|paola.mera.arevalo@empresa.ec
0129671111|kevin acosta torres|42.0|177.0|191.5|M|480.0|Cuenca|2024-10-18|Universidad|KEVIN.ACOSTA.TORRES@HOTMAIL.COM
0110481751001|Andrés Peña Silva|31.0|162.0|124.3|F|538.46|Cuenca|Dec 31, 2023|Secundaria|andres.pena.silva@hotmail.com
0105341002|ANDREA PAREDES TAPIA|30.0|166.3|147.0|M|879.69|Cuenca|22/12/2023|Tecnico|
0132674011|Andrés Mendoza Salazar|33.0|185.4|208.6|M|1320.41|Cuenca||Tecnico|
0154631675|valeria sanchez benítez|33.0|183.6|179.4|M|1771.24|Cuenca|Oct 26, 2024|Maestria|
0141997247|Pedro  Valencia  Romero|28.0|173.3|160.6|M|480.0|Cuenca|2025-03-28|Universidad|pedro.valencia.romero@empresa.ec
0124518770|Sofía Herrera Bravo|32.0|159.3|137.4|F|711.94|Cuenca|16/08/2024|Primaria|
0137690574|Karen  Salazar  Suárez|33.0|173.4|184.8|M|1413.61|Cuenca|27/01/2025|Universidad|
0123148074|Elena Mera Bravo|42.0|172.3|137.0|F|950.45|Cuenca|2024-03-05|Universidad|
0157735671|ISABELA BRAVO PAREDES|36.0|173.4|134.1|M|1239.38|Cuenca|24/10/2025|Tecnico|ISABELA.BRAVO.PAREDES@EMPRESA.EC
0117041608001|david molina silva|34.0|169.3|184.2|M|487.11|Cuenca|2023-03-29|Universidad|
0146558051001|carlos villacís valencia|38.0|161.9|127.8|f|4095.3|Cuenca|2024-12-17|Maestria|carlos.villacis.valencia@yahoo.com
0134124031|Carla García Zambrano|37.0|178.4|192.8|m|509.52|Cuenca|02/09/2025|Secundaria|
0136876844| MIGUEL JIMÉNEZ REYES |32.0|173.6|171.1|F|747.45|Cuenca|2025-12-17|Universidad|
0153216932001| esteban castro carrillo |30.0|168.1|140.6|F|480.0|Cuenca|09/06/2024|Secundaria|
0129158168|JUAN HERRERA SOLÍS|35.0|175.0|171.7|m|1777.17|Cuenca|05/01/2025|Tecnico|JUAN.HERRERA.SOLIS@HOTMAIL.COM
0107557050|  Sofía  Mera  Acosta  |36.0|177.3|197.0|M|1508.79|Cuenca|2023-05-03|Universidad|sofia.mera.acosta@gmail.com
0112848031|Kevin Mera Cedeño|44.0|178.9|186.1|m|480.0|Cuenca|2024-08-28|Secundaria|kevin.mera.cedeno@empresa.ec
0148748429|Carlos  Loor  Arévalo|54.0|163.2|138.9|f|480.0|Cuenca|2023-08-01|Tecnico|carlos.loor.arevalo@hotmail.com
0148760556|ELENA SILVA ORTEGA|31.0|177.8|187.7|m|502.81|Cuenca|28/10/2024|Tecnico|
0102934635001|ANDREA SALAZAR CASTRO|36.0|169.5|165.2|m|952.13|Cuenca|20/03/2024|Universidad|andrea.salazar.castro@gmail.com
0150832236001|valeria cornejo carrillo|24.0|184.3|176.0|m|587.76|Cuenca|2023-07-09|Universidad|valeria.cornejo.carrillo@yahoo.com
0136955549|Juan  Zambrano  Cornejo|31.0|160.3|132.8|f|629.13|Cuenca|2023-05-03|Maestria|juan.zambrano.cornejo@yahoo.com
0107118200|camila jiménez torres|39.0|170.8|140.4|M|765.12|Cuenca|2023-04-26|Secundaria|camila.jimenez.torres@empresa.ec
0154090716| KEVIN SALAZAR QUINTERO |25.0|157.6|101.8|F|821.19|Cuenca|2025-11-13|Universidad|kevin.salazar.quintero@hotmail.com
0156171688|Luis Villacís Cornejo|33.0|167.7|155.8|f|480.0|Cuenca|2024-10-22|Universidad|luis.villacis.cornejo@hotmail.com
0146265772|Gabriela Loor Cruz|32.0|163.6|138.1|f|512.13|Cuenca|28/08/2025|Secundaria|gabriela.loor.cruz@outlook.com
0142683317|Gustavo Acosta Tapia|59.0|159.2|157.0|f|530.41|Cuenca|Dec 18, 2023|Secundaria|gustavo.acosta.tapia@yahoo.com
0149118200|CAMILA LÓPEZ SALAZAR|31.0|173.8|168.1|f|706.72|Cuenca|2026-01-23|Tecnico|
0153191812001|bryan espinoza loor|35.0|174.4|167.8|f|480.0|Cuenca|09/09/2024|Universidad|bryan.espinoza.loor@yahoo.com
0153303136|Esteban  Rojas  Mendoza|39.0|175.9|189.1|m|569.59|Cuenca|Apr 19, 2024|Secundaria|
0114774615|CARMEN  MENDOZA  QUINTERO|35.0|172.0|132.4|F|480.0|Cuenca|16/07/2024|Primaria|carmen.mendoza.quintero@gmail.com
0116412784| Fernanda Arévalo Sanchez |38.0|161.1|143.3|m|480.0|Cuenca|2023-02-06|Primaria|fernanda.arevalo.sanchez@gmail.com
0118427145001| vanessa navarro salazar |37.0|164.3|133.2|f|664.59|Cuenca|18/08/2025|Universidad|
0103832747|juan carrillo zambrano|36.0|179.1|214.6|M|519.14|Cuenca||Maestria|juan.carrillo.zambrano@yahoo.com
0153083969|Elena López Carrillo||172.1|164.7|m|960.85|Cuenca|May 07, 2025|Secundaria|
0134941921|ANDRÉS MORENO TORRES|33.0|168.2|162.5|F|480.0|Cuenca|2024-05-03|Secundaria|
0145626032001|Elena Molina Paredes|37.0|187.5|203.9|M|859.47|Cuenca|2025-02-06|Universidad|elena.molina.paredes@empresa.ec
0157357435001|Esteban Navarro Silva|35.0|163.6|140.2|f|480.0|Cuenca|2026-02-06|Secundaria|
0120059266001|Juan Cruz Molina|38.0|170.0|149.7|m|596.48|Cuenca|2025-11-02|Primaria|
0144963360001|CAMILA RODRIGUEZ CORNEJO|35.0|164.7|144.0|F|520.29|Cuenca|03/12/2025|Maestria|
0106424534|Kevin Guerrero Salazar|45.0|175.8|188.8|m|646.28|Cuenca|10/09/2025|Secundaria|kevin.guerrero.salazar@hotmail.com
0143868263|MARÍA JIMÉNEZ ESPINOZA|49.0|159.1|149.5|f|580.37|Cuenca|2024-05-15|Tecnico|maria.jimenez.espinoza@gmail.com
0141488478|Melanie Delgado Silva|35.0|165.5|161.0|F|500.41|Cuenca|25/07/2023|Secundaria| melanie.delgado.silva@outlook.com 
0119532307|KAREN SOLÍS BRAVO|43.0|163.4|128.6|f|817.33|Cuenca|Aug 10, 2024|Universidad| karen.solis.bravo@outlook.com 
0153192067| esteban torres romero |37.0|157.8|141.7|f|721.94|Cuenca|2024-08-18|Primaria|
0119743011|Jorge Bravo Villacís|29.0|155.0|95.0|F|975.8|Cuenca|Jul 19, 2024|Universidad|
0147358188001|Carmen Flores Vera|30.0|184.2|203.7|m|692.5|Cuenca|2024-10-23|Universidad|
0155717515|gabriela reyes benítez|35.0|164.8|141.1|M|1071.47|Cuenca|2025-02-06|Secundaria|
0127925238|bryan sanchez mera|39.0|167.4|153.0|F|1689.06|Cuenca|Feb 01, 2023|Universidad|bryan.sanchez.mera@gmail.com
0123086621|DANIEL GUERRERO SOLÍS|29.0|181.6|182.2|m|1355.44|Cuenca|2023-05-14|Universidad|
0142468289|Esteban Cornejo Moreno|37.0|173.7|172.4|m|932.44|Cuenca|2023-06-21|Maestria|
0115957052|KEVIN  GARCÍA  DELGADO|36.0|180.4|168.1|M|480.0|Cuenca|2023-08-08|Secundaria|
0158662007001|Sebastián Peña Castro|32.0|162.3|138.4|M|618.88|Cuenca|2024-04-25|Universidad|sebastian.pena.castro@outlook.com
0135354983001|adriana garcía castro|37.0|155.4|125.3|f|480.0|Cuenca|2024-07-07|Primaria| adriana.garcia.castro@yahoo.com 
0123687725001|Vanessa Espinoza López|40.0|165.2|117.7|f|690.11|Cuenca|2024-06-18|Secundaria|
0114326929|fernanda  valencia  espinoza|27.0|165.3|149.4|f|1525.05|Cuenca|06/04/2025|Tecnico|fernanda.valencia.espinoza@yahoo.com
0103269049|Fernanda Herrera Reyes|27.0|165.5|171.2|M|526.59|Cuenca|2025-07-29|Universidad|fernanda.herrera.reyes@outlook.com
0153376082|KAREN ALVARADO ACOSTA|37.0|176.1|169.9|m|1017.52|Cuenca|06/08/2025|Tecnico| karen.alvarado.acosta@gmail.com 
0118381482001|diego solís bravo|32.0|171.3|170.3|M|480.0|Cuenca|24/06/2023|Universidad|diego.solis.bravo@gmail.com
0123631335|Pedro Salazar Reyes|41.0|179.2|172.1|M|536.15|Cuenca|May 13, 2024|Secundaria|pedro.salazar.reyes@empresa.ec
0103381091|diana mendoza villacís|49.0|171.5|179.4|m|1004.14|Cuenca|Jan 26, 2025|Universidad| diana.mendoza.villacis@outlook.com 
0131864092|sofía acosta molina|31.0|160.0|133.3|F|480.0|Cuenca|2024-02-22|Secundaria|sofia.acosta.molina@yahoo.com
0144710720|MATEO FLORES VERA|32.0|169.8|138.8|f|857.6|Cuenca|2025-03-20|Universidad|mateo.flores.vera@outlook.com
0141354456|NICOLE BRAVO SANCHEZ|43.0|161.1|128.4|F|1679.6|Cuenca|2023-03-31|Universidad|nicole.bravo.sanchez@empresa.ec
0101851004|VALERIA  QUINTERO  CARRILLO|35.0|170.6|165.1|m|573.07|Cuenca|2023-12-19|Universidad|valeria.quintero.carrillo@gmail.com
0135593846001|ADRIANA JIMÉNEZ REYES|31.0|178.7|165.6|m|480.0|Cuenca|02/01/2023|Secundaria|
0122589484|KAREN SILVA ROJAS||159.7|132.2|F|480.0|Cuenca|28/12/2024|Universidad|
0134782234001|ESTEBAN DELGADO GARCÍA|33.0|148.5|109.5|f|687.04|Cuenca|Jan 11, 2023|Universidad|
0144157278|esteban herrera peña|38.0|160.5|135.6|F|1190.73|Cuenca|2025-05-01|Universidad|esteban.herrera.pena@gmail.com
0109852020|NICOLE CEDEÑO BENÍTEZ|52.0|175.7|200.7|M|487.15|Cuenca|Jun 06, 2025|Tecnico|
0124474701| Jorge Cornejo Villacís |34.0|183.8|199.7|M|1901.94|Cuenca|Apr 04, 2025|Secundaria|jorge.cornejo.villacis@yahoo.com
0137581633001|Vanessa  Reyes  Bravo|45.0|173.9|196.7|M|982.28|Cuenca|Feb 13, 2026|Secundaria|
0118695279001|diego rojas salazar|28.0|159.8|120.5|f|1250.58|Cuenca|29/05/2024|Maestria|diego.rojas.salazar@hotmail.com
0153248497|SEBASTIÁN SUÁREZ ESPINOZA|45.0|165.2|138.1|f|480.0|Cuenca|2023-05-28|Universidad|sebastian.suarez.espinoza@yahoo.com
0118156520|samuel  zambrano  molina|29.0|173.7|182.5|m|567.56|Cuenca|2024-09-28|Universidad|
0110741956|Carlos Vera Carrillo|32.0|165.0|137.4|f|936.72|Cuenca|2023-09-26|Universidad| carlos.vera.carrillo@yahoo.com 
0156977498001|javier castro garcía|29.0|164.6|143.9|M|480.0|Cuenca||Tecnico|JAVIER.CASTRO.GARCIA@OUTLOOK.COM
0129380838|esteban romero quintero|30.0|176.1|146.3|M|707.05|Cuenca|2026-01-13|Universidad|esteban.romero.quintero@gmail.com
0138998083|gabriela sanchez bravo|37.0|171.1|163.5|f|585.18|Cuenca|Feb 13, 2023|Secundaria|gabriela.sanchez.bravo@outlook.com
0134453588|CARMEN TORRES RODRIGUEZ||162.3|133.1|F|526.5|Cuenca|2025-08-31|Secundaria|
0143367464|gabriela espinoza salazar|27.0|168.1|168.1|M|2362.76|Cuenca|09/12/2024|Universidad|
0128668969| NATALIA NAVARRO ACOSTA||177.4|178.4|m|553.64|Cuenca|Feb 11, 2025|Tecnico|.natalia.navarro.acosta@empresa.ec
0100288547|PEDRO DELGADO VALENCIA|40.0|161.3|125.5|F|627.96|Cuenca|Nov 25, 2023|Primaria|pedro.delgado.valencia@outlook.com
0112352661|bryan peña navarro|29.0|174.3|181.1|M|480.0|Cuenca|2025-08-23|Tecnico|
0123482226|CRISTIAN PAREDES CRUZ|39.0|178.5|197.3|m|520.18|Cuenca|2026-01-20|Secundaria|
0119041713|MARÍA GUERRERO MORENO|35.0|176.7|173.9|m|480.0|Cuenca|2025-10-24|Secundaria|maria.guerrero.moreno@empresa.ec
0118326321|nicole herrera salazar|37.0|181.3|183.8|m|677.85|Cuenca|13/08/2023|Secundaria|nicole.herrera.salazar@empresa.ec
0136612090|Nicole Reyes Suárez|38.0|175.4|160.5|m|910.65|Cuenca|28/01/2026|Universidad|nicole.reyes.suarez@hotmail.com
0120344932|diana ortega cedeño|28.0|157.0|119.1|f|480.0|Cuenca|Jun 23, 2023|Tecnico|
0103462040|KEVIN ARÉVALO CASTRO|44.0|166.8|132.4|M|1458.99|Cuenca|2024-05-04|Tecnico|kevin.arevalo.castro@hotmail.com
0120370192|andrés delgado lópez|36.0|173.5|179.8|m|2092.11|Cuenca|2025-05-16|Maestria|andres.delgado.lopez@outlook.com
0115898652|Sofía Solís Delgado|41.0|173.3|177.0|m|980.82|Cuenca|2025-05-03|Maestria|
0149924581|cristian  suárez  castro|45.0|186.2|189.4|M|3541.37|Cuenca|2023-02-05|Universidad|CRISTIAN.SUAREZ.CASTRO@YAHOO.COM
0117714683|María  Molina  Rojas|51.0|173.7|174.2|m|1190.34|Cuenca|07/04/2023|Universidad|
0106630924001|Ana Tapia Romero|31.0|171.5|167.9|M|695.67|Cuenca|Oct 11, 2023|Maestria|
0120217302|ricardo bravo suárez||180.7|177.6|m|626.85|Cuenca||Universidad|ricardo.bravo.suarez@outlook.com
0109252353001|Javier Villacís Quintero|33.0|186.8|197.2|M|480.0|Cuenca|2024-06-28|Secundaria|javier.villacis.quintero@hotmail.com
0116924010|Jose Acosta Flores|33.0|175.3|187.0|m|646.53|Cuenca|2025-09-27|Tecnico|jose.acosta.flores@yahoo.com
0140664996001|fernanda mendoza flores|43.0|174.6|184.1|m|480.0|Cuenca|2023-03-14|Universidad|fernanda.mendoza.flores@hotmail.com
0157430216001| Ana Acosta Romero |38.0|159.8|118.4|F|480.0|Cuenca|2023-05-27|Secundaria|ANA.ACOSTA.ROMERO@YAHOO.COM
0155150865|Vanessa Rojas Torres||166.3|153.1|F|910.84|Cuenca|2024-06-06|Universidad|
0156058208|elena valencia zambrano|34.0|183.2|178.4|m|2064.0|Cuenca|04/08/2025|Universidad|elena.valencia.zambrano@outlook.com
0152392379001|Tatiana Peña Espinoza|32.0|182.9|205.5|m|1954.37|Cuenca|2025-06-06|Universidad|
0142340736001| Elena Mendoza Flores |39.0|171.4|163.7|F|792.95|Cuenca|14/02/2024|Secundaria|elena.mendoza.flores@gmail.com
0148929953|valeria rodriguez rojas|42.0|175.0|167.0|m|480.0|Cuenca|2023-01-25|Secundaria|valeria.rodriguez.rojas@empresa.ec
0153930896|Alejandra Cruz Suárez|36.0|169.6|167.8|m|612.37|Cuenca|2023-07-10|Universidad|
0150948859|valeria  garcía  salazar|30.0|176.0|170.4|m|480.0|Cuenca|Mar 25, 2024|Universidad|VALERIA.GARCIA.SALAZAR@GMAIL.COM
0110526084|Diana Silva Vera|34.0|163.6|164.0|f|480.0|Cuenca|2024-10-30|Maestria| diana.silva.vera@hotmail.com 
0111998555|karen  jiménez  reyes|49.0|169.5|153.2|F|981.14|Cuenca|2026-01-08|Universidad|
0109527838|Sebastián Navarro Castro|31.0|174.2|178.9|m|480.0|Cuenca||Secundaria|SEBASTIAN.NAVARRO.CASTRO@GMAIL.COM
0146986534|karen solís navarro|30.0|171.4|134.7|F|618.94|Cuenca|2023-06-07|Maestria| karen.solis.navarro@gmail.com 
0123766529|vanessa castro navarro|44.0|163.2|158.5|m|480.0|Cuenca||Universidad|vanessa.castro.navarro@yahoo.com
0137454666|Carmen Jiménez Sanchez|28.0|182.5|176.9|M|872.18|Cuenca|2023-08-22|Universidad|carmen.jimenez.sanchez@empresa.ec
0115576704|Miguel Castro Solís|42.0|183.4|200.6|M|1110.97|Cuenca|Feb 03, 2024|Tecnico|
0141871103|Karen Villamar Castro|29.0|168.8|140.7|f|908.46|Cuenca|2023-03-26|Maestria|
0151186400001|JUAN MOLINA ALVARADO|34.0|174.3|176.1|M|480.0|Cuenca|Jun 21, 2023|Primaria|juan.molina.alvarado@outlook.com
0122503717|JAVIER CORNEJO CORNEJO|35.0|168.5|153.4|f|933.81|Cuenca||Tecnico|javier.cornejo.cornejo@hotmail.com
0150819365|Andrea Loor Espinoza|34.0|156.9|118.1|f|759.61|Cuenca|2023-04-20|Universidad|andrea.loor.espinoza@empresa.ec
0109741546|DANIEL  DELGADO  PAREDES|39.0|182.8|189.3|M|1247.53|Cuenca|18/04/2023|Secundaria|
0132714254|Samuel Sanchez Vera|37.0|164.2|139.3|F|1414.91|Cuenca|2023-07-22|Secundaria|samuel.sanchez.vera@empresa.ec
0105208177001|David Mendoza Sanchez|34.0|162.4|148.9|m|480.0|Cuenca|2024-02-13|Tecnico|
0115097081|Andrea Mendoza Delgado|37.0|175.0|172.1|m|753.02|Cuenca|2024-09-07|Primaria|
0149685893|  Luis  Benítez  Silva  |34.0|159.6|136.3|f|716.1|Cuenca|19/08/2023|Universidad| luis.benitez.silva@yahoo.com 
0142941236|JAVIER CRUZ VILLAMAR|39.0|165.6|144.6|f|610.64|Cuenca|08/09/2024|Universidad|javier.cruz.villamar@hotmail.com
0156863540|isabela cruz vera|42.0|156.0|111.9|F|480.0|Cuenca|2025-06-27|Universidad|
0122154537|  carmen  benítez  delgado  |44.0|178.3|192.3|m|480.0|Cuenca|2025-05-03|Universidad|carmen.benitez.delgado@empresa.ec
0102721578001|Juan Romero Paredes|35.0|167.1|163.5|M|480.0|Cuenca|2024-01-15|Tecnico|
0126929710|diego mendoza quintero|38.0|176.0|192.7|m|846.2|Cuenca|2024-12-19|Secundaria|diego.mendoza.quintero@yahoo.com
0149904948|kevin benítez suárez|41.0|158.3|112.3|F|480.0|Cuenca|2023-11-28|Secundaria|kevin.benitez.suarez@hotmail.com
0121579809001|cristian chávez paredes|35.0|166.2|134.9|F|480.0|Cuenca|Feb 22, 2025|Secundaria|
0118967348001|GABRIELA MENDOZA VALENCIA|32.0|164.2|137.0|F|1272.73|Cuenca|2023-08-28|Universidad|gabriela.mendoza.valencia@hotmail.com
0138929047|JUAN CRUZ ARÉVALO|40.0|175.7|171.2|F|480.0|Cuenca|09/05/2024|Secundaria|
0109099606001|adriana  arévalo  solís|33.0|167.9|142.7|f|935.3|Cuenca|2024-02-12|Universidad|ADRIANA.AREVALO.SOLIS@HOTMAIL.COM
0108655531|ESTEBAN DELGADO ORTEGA|52.0|183.8|201.2|M|532.6|Cuenca||Secundaria|esteban.delgado.ortega@hotmail.com
0123792756| Carmen Suárez Loor |35.0|162.7|148.6|F|683.42|Cuenca|2023-08-26|Tecnico|carmen.suarez.loor@hotmail.com
0157150855|Andrés Valencia Sanchez|36.0|158.3|126.0|f|480.0|Cuenca|2023-05-10|Secundaria|
0141729095|Elena Peña Espinoza|35.0|176.3|154.1|m|673.94|Cuenca|2025-09-07|Universidad|elena.pena.espinoza@hotmail.com
0141580571|miguel suárez salazar|28.0|166.6|145.3|f|480.0|Cuenca|22/12/2024|Secundaria|miguel.suarez.salazar@hotmail.com
0135901536|Pedro Loor Valencia|43.0|171.9|149.2|M|629.0|Cuenca|2025-07-15|Primaria|
0125203224|fernanda peña arévalo|32.0|189.6|226.6|m|1178.02|Cuenca|2024-05-01|Universidad|fernanda.pena.arevalo@hotmail.com
0119006310|Samuel Espinoza López|42.0|171.5|132.4|f|546.65|Cuenca|30/03/2025|Secundaria| samuel.espinoza.lopez@gmail.com 
0147690929|Melanie  Vera  Molina|41.0|170.4|131.2|M|589.66|Cuenca|17/02/2025|Maestria|melanie.vera.molina@empresa.ec
0107103350| María Alvarado Cornejo |33.0|158.0|128.7|f|569.63|Cuenca|2025-09-13|Secundaria| maria.alvarado.cornejo@empresa.ec 
0135622322|Alejandra Cruz Castro||175.8|165.3|m|1535.9|Cuenca|27/09/2025|Secundaria|alejandra.cruz.castro@outlook.com
0149121865| Sebastián Arévalo Alvarado |34.0|164.3|145.6|f|480.0|Cuenca|Jan 16, 2025|Secundaria|
0137330957|isabela villamar jiménez|40.0|160.7|124.0|F|498.76|Cuenca||Maestria|
