identificacion,nombre,edad,altura_cm,peso_lb,sexo,salario,ciudad,fecha_registro,nivel_educacion,email,nombre_clean
956480958,ana molina carrillo,31.0,177.3,169.7,M,610.76,Guayaquil,2024-12-09,Universidad,ana.molina.carrillo@outlook.com,Ana Molina Carrillo
939362869,Miguel Rodriguez Torres,35.0,169.4,165.0,M,1342.08,Guayaquil,2026-01-13,Secundaria,,Miguel Rodriguez Torres
115587552001,Adriana Cruz Solís,35.0,184.7,195.4,M,480.0,Cuenca,2023-11-07,Tecnico,ADRIANA.CRUZ.SOLIS@EMPRESA.EC,Adriana Cruz Solís
1745138766,MIGUEL SANCHEZ TAPIA,35.0,169.5,161.6,M,650.71,Quito,2024-05-02,Secundaria,miguel.sanchez.tapia@empresa.ec,Miguel Sanchez Tapia
910283126,ALEJANDRA TAPIA SOLÍS,37.0,176.0,173.0,M,850.26,Guayaquil,2025-08-08,Maestria,,Alejandra Tapia Solís
920100641001,Gustavo Carrillo Flores,35.0,177.2,180.9,M,548.41,Guayaquil,12/01/2023,Secundaria,GUSTAVO.CARRILLO.FLORES@EMPRESA.EC,Gustavo Carrillo Flores
736859513,sofía mendoza bravo,35.0,171.0,182.2,M,777.67,Machala,2024-12-14,Secundaria,,Sofía Mendoza Bravo
1708733371,Jose Cruz Molina,48.0,172.6,185.6,M,830.63,Quito,05/06/2023,Universidad,,Jose Cruz Molina
1356112712001,esteban navarro delgado,36.0,174.7,186.8,M,974.03,Manta,2023-09-26,Universidad,esteban.navarro.delgado@yahoo.com,Esteban Navarro Delgado
2305091874001,ELENA ROJAS TORRES,32.0,188.9,199.6,M,1242.65,Santo Domingo,2024-05-15,Universidad,,Elena Rojas Torres
153257399, Natalia Ortega Suárez,34.0,169.0,136.7,F,1166.7,Cuenca,,Universidad,,Natalia Ortega Suárez
1703437598001,carla vera paredes,37.0,161.2,116.0,F,1125.79,Quito,2024-10-12,Maestria,,Carla Vera Paredes
903941029001,Gustavo Mera Tapia,34.0,153.7,109.7,F,480.0,Guayaquil,28/07/2024,Secundaria,,Gustavo Mera Tapia
1320790452,MATEO FLORES MENDOZA,32.0,154.3,105.5,F,740.77,Portoviejo,25/10/2025,Maestria,mateo.flores.mendoza@yahoo.com,Mateo Flores Mendoza
933352171,maría navarro quintero,37.0,165.7,142.5,F,1247.95,Guayaquil,2023-04-02,Secundaria,,María Navarro Quintero
122052889,Valeria Navarro Benítez,39.0,182.4,192.1,M,480.0,Cuenca,18/12/2024,Tecnico, valeria.navarro.benitez@outlook.com ,Valeria Navarro Benítez
2459341901,JUAN TORRES ACOSTA,34.0,174.6,172.0,M,1383.39,Salinas,2025-12-26,Secundaria,juan.torres.acosta@outlook.com,Juan Torres Acosta
925419731,jose moreno bravo,42.0,170.5,156.6,F,1823.5,Guayaquil,03/07/2024,Maestria,jose.moreno.bravo@yahoo.com,Jose Moreno Bravo
100672815,juan flores zambrano,45.0,167.9,155.1,F,714.23,Cuenca,"Nov 25, 2025",Maestria,juan.flores.zambrano@hotmail.com,Juan Flores Zambrano
907723183,Diana Flores Tapia,33.0,173.9,181.8,M,584.03,Guayaquil,"Mar 13, 2024",Maestria,,Diana Flores Tapia
1346441817001,daniel acosta guerrero,39.0,170.3,181.9,M,480.0,Portoviejo,2023-09-24,Tecnico,,Daniel Acosta Guerrero
139981237,Alejandra Silva Villacís,34.0,181.5,170.9,M,549.04,Cuenca,2025-07-04,Secundaria, alejandra.silva.villacis@gmail.com ,Alejandra Silva Villacís
946211844,Jorge Torres Cedeño,35.0,159.6,125.8,F,1006.62,Guayaquil,"Oct 26, 2024",Universidad,,Jorge Torres Cedeño
952635696001,JUAN ROJAS ORTEGA,34.0,185.7,198.2,M,590.01,Guayaquil,2025-05-18,Secundaria,juan.rojas.ortega@empresa.ec,Juan Rojas Ortega
736226671, Andrea Rojas Silva ,33.0,167.7,138.0,F,480.0,Machala,2023-01-05,Secundaria,,Andrea Rojas Silva
1842697029,carlos espinoza flores,34.0,169.2,155.6,M,2190.42,Ambato,2026-02-10,Primaria,,Carlos Espinoza Flores
2455433934,fernanda lópez carrillo,35.0,166.8,142.8,F,913.35,Salinas,2023-04-03,Universidad,fernanda.lopez.carrillo@outlook.com,Fernanda López Carrillo
1843422732001,paola loor mendoza,34.0,168.2,164.2,M,576.61,Ambato,06/01/2026,Universidad,,Paola Loor Mendoza
2306551280,fernanda villamar torres,42.0,184.7,206.9,M,871.3,Santo Domingo,2024-05-06,Universidad,fernanda.villamar.torres@empresa.ec,Fernanda Villamar Torres
917046989001,David  Cruz  Rodriguez,40.0,180.1,175.2,M,2519.7,Guayaquil,14/01/2026,Maestria,david.cruz.rodriguez@gmail.com,David  Cruz  Rodriguez
1746317161,Jose Tapia Salazar,35.0,178.7,210.2,M,480.0,Quito,21/04/2024,Universidad,,Jose Tapia Salazar
811300623,KEVIN VILLAMAR VILLAMAR,38.0,189.4,214.2,M,480.0,Esmeraldas,2025-05-08,Secundaria,kevin.villamar.villamar@empresa.ec,Kevin Villamar Villamar
1701002410,ANA ARÉVALO CRUZ,32.0,169.2,170.0,M,549.79,Quito,2023-01-29,Universidad, ana.arevalo.cruz@empresa.ec ,Ana Arévalo Cruz
851296137,Bryan Loor Moreno,29.0,160.1,120.5,F,1379.04,Esmeraldas,2023-07-20,Universidad,BRYAN.LOOR.MORENO@OUTLOOK.COM,Bryan Loor Moreno
1325425195,Jorge Moreno Romero,43.0,172.2,159.1,F,2208.97,Portoviejo,,Maestria,jorge.moreno.romero@empresa.ec,Jorge Moreno Romero
946598158,Cristian Quintero Arévalo,36.0,179.1,180.6,M,881.84,Guayaquil,"Aug 02, 2023",Secundaria,,Cristian Quintero Arévalo
902406412,Juan Valencia Reyes,43.0,175.0,146.2,F,480.0,Guayaquil,2024-08-04,Secundaria,,Juan Valencia Reyes
1804754792,Karen Suárez Chávez,40.0,179.2,152.7,M,601.96,Ambato,2025-09-20,Tecnico,karen.suarez.chavez@empresa.ec,Karen Suárez Chávez
943960880, Ricardo Chávez Mera ,45.0,171.4,170.7,M,480.0,Guayaquil,,Secundaria,,Ricardo Chávez Mera
1148837170001,cristian cruz romero,37.0,161.4,149.6,F,480.0,Loja,"Jan 10, 2025",Tecnico, cristian.cruz.romero@outlook.com ,Cristian Cruz Romero
950480624001,Alejandro Espinoza Vera,36.0,173.7,178.2,M,660.11,Guayaquil,,Universidad,,Alejandro Espinoza Vera
1824441131,MARÍA QUINTERO GARCÍA,29.0,165.2,140.9,F,480.0,Ambato,2025-11-26,Maestria,maria.quintero.garcia@hotmail.com,María Quintero García
149793408,Pedro Rojas Peña,42.0,,172.7,M,686.87,Cuenca,2024-02-10,Tecnico,pedro.rojas.pena@hotmail.com,Pedro Rojas Peña
908727787,jorge mendoza moreno,43.0,168.5,140.3,F,480.0,Guayaquil,2023-01-19,Universidad,,Jorge Mendoza Moreno
104601133,VANESSA ORTEGA DELGADO,27.0,175.6,165.2,M,939.63,Cuenca,2025-10-16,Universidad,,Vanessa Ortega Delgado
1703001931,Mateo  Loor  Villacís,29.0,169.6,166.5,M,2070.36,Quito,17/08/2023,Universidad, mateo.loor.villacis@yahoo.com ,Mateo  Loor  Villacís
1718857848, Tatiana Salazar Torres ,36.0,158.7,118.7,F,558.37,Quito,2023-11-01,Secundaria,,Tatiana Salazar Torres
1704414737,Daniel Castro Paredes,31.0,148.5,106.8,F,755.97,Quito,,Universidad,daniel.castro.paredes@gmail.com,Daniel Castro Paredes
959905050,Juan Acosta Herrera,41.0,166.6,137.6,M,535.06,Guayaquil,2023-04-28,Universidad,juan.acosta.herrera@yahoo.com,Juan Acosta Herrera
1708760051,Fernanda Romero Valencia,34.0,162.1,148.9,M,957.6,Quito,"Mar 15, 2025",Universidad,,Fernanda Romero Valencia
1337437972,Sebastián Arévalo Rojas,40.0,159.3,134.2,F,480.0,Portoviejo,06/09/2023,Universidad,,Sebastián Arévalo Rojas
955802319001,Cristian Tapia Espinoza,42.0,159.4,106.1,F,1895.41,Guayaquil,"Mar 19, 2023",Tecnico,,Cristian Tapia Espinoza
836241984, valeria valencia acosta ,35.0,175.6,166.0,M,1225.1,Esmeraldas,2023-06-11,Universidad,valeria.valencia.acosta@gmail.com,Valeria Valencia Acosta
901033720,isabela zambrano delgado,37.0,190.4,190.4,M,1951.22,Guayaquil,2024-05-04,Universidad,,Isabela Zambrano Delgado
949630339,daniel lópez ortega,44.0,161.9,138.9,F,547.85,Guayaquil,2023-04-04,Secundaria,,Daniel López Ortega
919452094,mateo sanchez espinoza,48.0,156.1,118.1,F,1132.18,Guayaquil,,Universidad,mateo.sanchez.espinoza@outlook.com,Mateo Sanchez Espinoza
952684264001,GABRIELA FLORES VILLACÍS,40.0,170.3,138.5,F,586.05,Guayaquil,2026-02-05,Maestria,gabriela.flores.villacis@outlook.com,Gabriela Flores Villacís
1330102649, Natalia Sanchez Cedeño,41.0,183.2,188.4,M,480.0,Portoviejo,2025-11-19,Secundaria,,Natalia Sanchez Cedeño
1839476916001,NICOLE RODRIGUEZ ACOSTA,28.0,161.9,133.2,F,1003.31,Ambato,2024-11-06,Universidad,,Nicole Rodriguez Acosta
142208248,DIANA VILLAMAR PAREDES,34.0,181.5,175.7,M,1176.72,Cuenca,2023-01-27,Universidad,,Diana Villamar Paredes
107086027001, Jorge Ortega Sanchez ,49.0,164.2,140.1,F,569.08,Cuenca,2025-07-29,Primaria,jorge.ortega.sanchez@yahoo.com,Jorge Ortega Sanchez
2335862690001,Andrea Moreno Villacís,42.0,169.9,106.9,F,480.0,Santo Domingo,22/12/2025,Tecnico,andrea.moreno.villacis@outlook.com,Andrea Moreno Villacís
804583136,karen navarro bravo,44.0,156.5,95.0,F,714.05,Esmeraldas,24/10/2023,Universidad,karen.navarro.bravo@hotmail.com,Karen Navarro Bravo
1844246569,Ricardo Villamar Mendoza,43.0,169.9,149.2,F,1176.23,Ambato,"Apr 18, 2025",Universidad,,Ricardo Villamar Mendoza
919679696001,diego chávez ortega,31.0,184.1,218.0,M,704.35,Guayaquil,14/06/2025,Universidad,diego.chavez.ortega@gmail.com,Diego Chávez Ortega
936671510,Fernanda López García,42.0,184.5,181.3,M,480.0,Guayaquil,03/11/2023,Tecnico,fernanda.lopez.garcia@hotmail.com,Fernanda López García
945669109,  carlos  jiménez  reyes  ,29.0,180.4,182.8,M,509.73,Guayaquil,07/01/2026,Secundaria,,Carlos  Jiménez  Reyes
820977007,Paola Reyes Valencia,37.0,178.3,169.4,F,654.24,Esmeraldas,2025-08-23,Tecnico,,Paola Reyes Valencia
2335314155,ELENA ROMERO ARÉVALO,33.0,181.9,180.8,M,1140.83,Santo Domingo,26/09/2024,Universidad,,Elena Romero Arévalo
949845903,diego bravo cedeño,32.0,160.4,111.8,F,693.39,Guayaquil,2024-08-05,Secundaria,diego.bravo.cedeno@yahoo.com,Diego Bravo Cedeño
1719251413,PAOLA ACOSTA VILLAMAR,28.0,179.3,196.9,M,1481.52,Quito,"Sep 28, 2024",Maestria,paola.acosta.villamar@outlook.com,Paola Acosta Villamar
1115921130,gabriela bravo sanchez,39.0,190.1,217.4,M,540.47,Loja,2023-09-11,Universidad,,Gabriela Bravo Sanchez
1359545256,adriana solís cedeño,35.0,171.3,148.3,F,480.0,Manta,"May 22, 2024",Secundaria,adriana.solis.cedeno@gmail.com,Adriana Solís Cedeño
2348485646001,MARÍA ESPINOZA LÓPEZ,37.0,162.8,143.1,M,609.45,Santo Domingo,"Oct 19, 2024",Secundaria,,María Espinoza López
932474729,kevin alvarado solís,35.0,163.4,162.4,F,1695.2,Guayaquil,22/01/2026,Tecnico,,Kevin Alvarado Solís
1327373930,Karen García Solís,30.0,173.0,185.3,M,480.0,Manta,29/12/2023,Secundaria,karen.garcia.solis@gmail.com,Karen García Solís
1343609994,jose cruz suárez,31.0,174.7,141.3,M,510.62,Manta,2025-12-01,Secundaria,,Jose Cruz Suárez
139637268, Pedro Cornejo Castro ,41.0,180.7,189.4,M,480.0,Cuenca,,Secundaria,,Pedro Cornejo Castro
1737046910,tatiana paredes bravo,23.0,154.9,115.1,F,480.0,Quito,2023-06-07,Secundaria,,Tatiana Paredes Bravo
948954839,Vanessa Silva Chávez,,174.4,193.6,M,600.62,Guayaquil,2024-12-30,Universidad,vanessa.silva.chavez@outlook.com,Vanessa Silva Chávez
102656774001, melanie salazar mendoza ,36.0,167.1,146.2,M,517.95,Cuenca,2024-08-02,Secundaria,melanie.salazar.mendoza@gmail.com,Melanie Salazar Mendoza
1709174179001,Sebastián Villamar Salazar,41.0,160.4,131.6,F,1900.13,Quito,,Maestria,,Sebastián Villamar Salazar
1236156889,Luis Romero Navarro,37.0,166.7,134.3,F,695.3,Quevedo,2025-08-21,Secundaria,luis.romero.navarro@yahoo.com,Luis Romero Navarro
1345972614,daniel paredes silva,41.0,177.5,183.5,M,907.38,Portoviejo,,Universidad,daniel.paredes.silva@empresa.ec,Daniel Paredes Silva
133088419,ISABELA JIMÉNEZ CRUZ,32.0,192.8,198.0,M,480.0,Cuenca,2025-04-30,Secundaria,,Isabela Jiménez Cruz
938060779,CRISTIAN FLORES ESPINOZA,38.0,176.0,185.4,M,963.14,Guayaquil,2024-05-02,Universidad,,Cristian Flores Espinoza
1743546812,Carla Quintero Torres,40.0,165.2,123.6,F,480.0,Quito,10/09/2023,Secundaria,carla.quintero.torres@yahoo.com,Carla Quintero Torres
127605756,karen  valencia  flores,33.0,155.2,95.0,F,1055.66,Cuenca,2023-12-23,Universidad, karen.valencia.flores@yahoo.com ,Karen  Valencia  Flores
937703338,Mateo Acosta Benítez,29.0,159.9,114.1,F,1190.9,Guayaquil,01/03/2024,Secundaria, mateo.acosta.benitez@gmail.com ,Mateo Acosta Benítez
159383348,ANA SANCHEZ JIMÉNEZ,38.0,159.1,133.2,F,564.83,Cuenca,2024-07-17,Universidad,,Ana Sanchez Jiménez
2416104731, Adriana Mera López ,42.0,165.4,134.6,F,514.34,Salinas,02/03/2024,Universidad,adriana.mera.lopez@outlook.com,Adriana Mera López
1739506267,nicole delgado moreno,34.0,174.7,178.4,M,682.93,Quito,26/09/2023,Secundaria,nicole.delgado.moreno@empresa.ec,Nicole Delgado Moreno
1318187737,Carlos Villacís Acosta,36.0,175.9,172.1,M,1667.15,Manta,"Sep 13, 2025",Universidad,,Carlos Villacís Acosta
1710976810001, RICARDO HERRERA CEDEÑO ,31.0,176.1,201.1,M,765.31,Quito,04/03/2023,Tecnico,ricardo.herrera.cedeno@gmail.com,Ricardo Herrera Cedeño
958310229,Elena Delgado Carrillo,44.0,174.1,181.3,M,1252.57,Guayaquil,01/05/2023,Universidad,,Elena Delgado Carrillo
1258309531,Sofía Zambrano Cedeño,36.0,168.3,146.0,M,551.52,Quevedo,2025-12-02,Tecnico,,Sofía Zambrano Cedeño
1700185745001,melanie  bravo  acosta,38.0,174.9,165.8,F,495.18,Quito,08/09/2023,Universidad,melanie.bravo.acosta@outlook.com,Melanie  Bravo  Acosta
1712395613,Melanie Herrera Arévalo,28.0,193.6,199.2,M,1117.99,Quito,2023-12-08,Secundaria,melanie.herrera.arevalo@gmail.com,Melanie Herrera Arévalo
1115133694,Camila Solís Salazar,50.0,174.5,171.0,M,744.49,Loja,2024-05-21,Primaria,,Camila Solís Salazar
936867704,Fernanda Mendoza Navarro,41.0,163.4,110.0,F,842.0,Guayaquil,03/04/2024,Secundaria,fernanda.mendoza.navarro@yahoo.com,Fernanda Mendoza Navarro
1004618243,VALERIA ZAMBRANO SILVA,33.0,158.9,141.0,F,1255.64,Ibarra,08/03/2023,Universidad,valeria.zambrano.silva@yahoo.com,Valeria Zambrano Silva
1159579240001,ANDREA MOLINA SANCHEZ,34.0,158.7,139.1,F,1113.77,Loja,14/08/2023,Universidad,,Andrea Molina Sanchez
935514802,sofía molina delgado,38.0,174.6,142.5,F,917.08,Guayaquil,2025-11-12,Universidad,,Sofía Molina Delgado
941451932, CAMILA CORNEJO SILVA ,28.0,177.2,172.0,M,866.03,Guayaquil,2025-05-03,Tecnico,camila.cornejo.silva@hotmail.com,Camila Cornejo Silva
844030288, natalia cruz quintero,33.0,164.7,137.8,F,582.49,Esmeraldas,22/06/2023,Secundaria,,Natalia Cruz Quintero
1744824713,Kevin Quintero Flores,28.0,169.5,159.2,F,608.72,Quito,19/07/2023,Maestria,,Kevin Quintero Flores
2346261882, Carla Loor Paredes ,34.0,173.0,183.9,M,480.0,Santo Domingo,2025-04-10,Primaria,carla.loor.paredes@empresa.ec,Carla Loor Paredes
925568545,ADRIANA FLORES NAVARRO,36.0,189.6,229.8,M,744.48,Guayaquil,2025-07-04,Maestria,,Adriana Flores Navarro
1326799945,mateo espinoza reyes,37.0,177.8,163.7,M,1118.34,Manta,2023-11-20,Tecnico,mateo.espinoza.reyes@outlook.com,Mateo Espinoza Reyes
949671721, Mateo Torres Flores ,38.0,177.3,149.9,M,1918.56,Guayaquil,"Jun 06, 2023",Universidad,,Mateo Torres Flores
1747651287,DIANA SILVA FLORES,42.0,188.3,188.0,M,609.05,Quito,17/11/2025,Tecnico,DIANA.SILVA.FLORES@YAHOO.COM,Diana Silva Flores
115733263, MATEO PAREDES ACOSTA ,42.0,184.4,188.4,M,827.17,Cuenca,2024-08-04,Universidad,mateo.paredes.acosta@yahoo.com,Mateo Paredes Acosta
902569631001,david tapia molina,37.0,168.0,145.4,F,596.57,Guayaquil,27/01/2025,Universidad,david.tapia.molina@hotmail.com,David Tapia Molina
934441346,Ana Espinoza Guerrero,42.0,171.1,174.0,M,914.06,Guayaquil,"Apr 25, 2025",Secundaria,ana.espinoza.guerrero@hotmail.com,Ana Espinoza Guerrero
1305206623,Alejandro López Reyes,28.0,176.4,188.5,M,480.0,Portoviejo,03/05/2023,Tecnico,,Alejandro López Reyes
108749839,Tatiana Acosta Paredes,34.0,161.8,143.0,F,552.35,Cuenca,29/07/2024,Secundaria,tatiana.acosta.paredes@outlook.com,Tatiana Acosta Paredes
929653376,kevin zambrano mendoza,42.0,,174.6,M,579.37,Guayaquil,26/06/2023,Secundaria,kevin.zambrano.mendoza@yahoo.com,Kevin Zambrano Mendoza
1705498911,MELANIE TORRES FLORES,33.0,155.0,123.4,F,978.86,Quito,2025-01-20,Tecnico,,Melanie Torres Flores
1127165205,DAVID MERA SANCHEZ,38.0,177.4,181.5,M,480.0,Loja,2023-03-23,Maestria,,David Mera Sanchez
1320610684, Cristian Paredes Cedeño ,31.0,170.3,158.4,M,494.42,Portoviejo,2024-01-04,Primaria,cristian.paredes.cedeno@gmail.com,Cristian Paredes Cedeño
1026494888,Karen López Suárez,33.0,171.7,173.5,M,726.13,Ibarra,2023-03-01,Universidad,,Karen López Suárez
923227060001,Bryan Moreno Romero,28.0,158.6,125.0,F,604.76,Guayaquil,2025-12-11,Maestria,,Bryan Moreno Romero
2315316097001,Luis Torres Espinoza,42.0,170.2,127.7,F,480.0,Santo Domingo,"Sep 09, 2024",Universidad,luis.torres.espinoza@hotmail.com,Luis Torres Espinoza
152418083,NICOLE  LÓPEZ  SOLÍS,46.0,167.0,137.8,M,1028.92,Cuenca,"Mar 04, 2023",Secundaria,,Nicole  López  Solís
102515749001,CARLA ROMERO FLORES,41.0,171.3,176.4,M,646.52,Cuenca,2024-09-29,Secundaria,,Carla Romero Flores
939296364,Andrés Cornejo Mendoza,36.0,176.5,177.7,M,1222.81,Guayaquil,"Jan 14, 2024",Tecnico,,Andrés Cornejo Mendoza
929303063,karen quintero rodriguez,39.0,168.8,147.3,F,480.0,Guayaquil,2024-01-06,Tecnico,karen.quintero.rodriguez@outlook.com,Karen Quintero Rodriguez
652295528,TATIANA MERA MERA,39.0,182.8,187.3,M,579.85,Riobamba,2024-05-18,Universidad,TATIANA.MERA.MERA@YAHOO.COM,Tatiana Mera Mera
1316758109001,Sofía Navarro Quintero,36.0,185.4,187.6,M,954.62,Manta,2023-12-12,Universidad, sofia.navarro.quintero@yahoo.com ,Sofía Navarro Quintero
1742668815,paola romero moreno,31.0,178.7,205.7,M,718.37,Quito,,Secundaria,paola.romero.moreno@outlook.com,Paola Romero Moreno
100849439,Ricardo  Sanchez  Moreno,35.0,173.3,165.0,F,1068.51,Cuenca,,Universidad,,Ricardo  Sanchez  Moreno
128635372,MATEO MOLINA TAPIA,37.0,172.1,166.9,M,587.76,Cuenca,01/07/2023,Universidad,mateo.molina.tapia@outlook.com,Mateo Molina Tapia
1053168561,JOSE ORTEGA ZAMBRANO,39.0,173.3,181.8,M,480.0,Ibarra,18/11/2025,Universidad,,Jose Ortega Zambrano
904763778,Cristian Torres Sanchez,44.0,171.5,152.0,M,931.02,Guayaquil,2023-01-06,Universidad,cristian.torres.sanchez@hotmail.com,Cristian Torres Sanchez
2358765960,cristian herrera herrera,32.0,154.6,124.4,F,480.0,Santo Domingo,24/04/2023,Tecnico,,Cristian Herrera Herrera
157198599,cristian villamar tapia,34.0,174.8,178.6,M,1745.36,Cuenca,06/01/2023,Primaria,,Cristian Villamar Tapia
1707450100,RICARDO  FLORES  MOLINA,40.0,179.5,164.9,M,590.08,Quito,2025-06-08,Primaria,ricardo.flores.molina@empresa.ec,Ricardo  Flores  Molina
957096951001, Vanessa Moreno Zambrano ,40.0,165.3,119.7,F,1143.51,Guayaquil,2024-05-13,Tecnico,,Vanessa Moreno Zambrano
1721987954,RICARDO ARÉVALO CORNEJO,40.0,162.0,142.2,F,2572.64,Quito,01/09/2023,Universidad, ricardo.arevalo.cornejo@hotmail.com ,Ricardo Arévalo Cornejo
1300233481, Elena Castro García ,39.0,169.3,178.0,M,1209.81,Manta,2025-11-12,Maestria,elena.castro.garcia@empresa.ec,Elena Castro García
847802006,ANA LÓPEZ ROMERO,40.0,165.3,137.5,F,480.0,Esmeraldas,2024-04-20,Secundaria,,Ana López Romero
832290126,lucía villacís villamar,36.0,187.1,179.1,M,667.12,Esmeraldas,2024-08-15,Universidad,lucia.villacis.villamar@empresa.ec,Lucía Villacís Villamar
954660932,VANESSA TORRES MENDOZA,48.0,165.1,136.4,M,480.0,Guayaquil,2024-03-29,Universidad,,Vanessa Torres Mendoza
1720495454001,DIEGO MERA ROJAS,28.0,168.6,169.8,F,1071.96,Quito,2023-11-24,Tecnico,diego.mera.rojas@hotmail.com,Diego Mera Rojas
957359631,Jose Benítez Flores,37.0,179.4,176.5,M,711.29,Guayaquil,2023-10-04,Universidad,,Jose Benítez Flores
825091010,Sofía Torres Suárez,34.0,183.0,203.5,M,824.29,Esmeraldas,10/06/2023,Universidad,sofia.torres.suarez@gmail.com,Sofía Torres Suárez
941740862,María Suárez Peña,34.0,185.1,177.8,M,480.0,Guayaquil,2023-08-25,Maestria,maria.suarez.pena@yahoo.com,María Suárez Peña
152391678,  Natalia Torres Silva ,30.0,170.5,175.7,M,747.97,Cuenca,2023-12-11,Universidad,,Natalia Torres Silva
943573790,maría salazar cedeño,41.0,162.2,164.0,M,555.35,Guayaquil,"Sep 18, 2025",Primaria,maria.salazar.cedeno@empresa.ec,María Salazar Cedeño
920763307,Adriana Suárez Suárez,58.0,179.5,175.2,M,629.26,Guayaquil,2023-06-12,Universidad, adriana.suarez.suarez@outlook.com ,Adriana Suárez Suárez
955464045,Andrés Delgado Jiménez,41.0,165.5,126.7,F,480.0,Guayaquil,2024-12-10,Universidad,andres.delgado.jimenez@outlook.com,Andrés Delgado Jiménez
944337583, Sofía Zambrano Romero ,28.0,179.4,163.2,M,982.71,Guayaquil,2025-12-15,Maestria,,Sofía Zambrano Romero
1711468379, LUCÍA CORNEJO CHÁVEZ ,38.0,170.4,148.6,F,617.59,Quito,"Apr 06, 2024",Secundaria,lucia.cornejo.chavez@outlook.com,Lucía Cornejo Chávez
1705604849,ALEJANDRO QUINTERO CEDEÑO,38.0,168.0,187.4,F,480.0,Quito,2024-02-12,Maestria,,Alejandro Quintero Cedeño
114586464,mateo acosta arévalo,38.0,170.6,164.2,M,1504.03,Cuenca,14/06/2023,Universidad,mateo.acosta.arevalo@yahoo.com,Mateo Acosta Arévalo
126680933,carmen romero valencia,33.0,162.2,118.9,F,480.0,Cuenca,2023-05-03,Primaria,carmen.romero.valencia@hotmail.com,Carmen Romero Valencia
148189467,Andrea Vera Paredes,,158.1,112.1,F,928.65,Cuenca,07/12/2024,Universidad,andrea.vera.paredes@hotmail.com,Andrea Vera Paredes
618853741,  natalia castro molina ,38.0,175.4,154.2,M,585.11,Riobamba,27/01/2024,Secundaria,.NATALIA.CASTRO.MOLINA@EMPRESA.EC,Natalia Castro Molina
924832413,Alejandra Rojas Villamar,36.0,173.6,191.5,M,1233.14,Guayaquil,2024-08-02,Maestria,alejandra.rojas.villamar@hotmail.com,Alejandra Rojas Villamar
919786459,Sebastián Alvarado Castro,36.0,170.4,154.7,F,567.26,Guayaquil,2024-03-01,Tecnico,,Sebastián Alvarado Castro
1702638329,VALERIA ZAMBRANO MERA,34.0,172.6,147.1,M,595.01,Quito,24/12/2025,Universidad,valeria.zambrano.mera@outlook.com,Valeria Zambrano Mera
1735737478001,ANA SUÁREZ QUINTERO,41.0,178.0,171.3,F,767.03,Quito,2024-05-31,Universidad, ana.suarez.quintero@hotmail.com ,Ana Suárez Quintero
105300057001,maría cornejo cedeño,26.0,170.2,162.4,M,671.09,Cuenca,2024-11-29,Tecnico,maria.cornejo.cedeno@yahoo.com,María Cornejo Cedeño
759491426001,GUSTAVO GARCÍA HERRERA,33.0,187.7,177.4,M,512.56,Machala,2023-10-28,Universidad,,Gustavo García Herrera
1341301461,Mateo Valencia Flores,41.0,195.9,241.6,M,480.0,Portoviejo,07/08/2023,Secundaria,,Mateo Valencia Flores
903957264,SAMUEL ACOSTA CRUZ,31.0,168.7,176.0,M,480.0,Guayaquil,2023-01-13,Universidad,,Samuel Acosta Cruz
934000340,ana sanchez villamar,24.0,185.0,181.5,M,1155.46,Guayaquil,2025-05-15,Secundaria,ana.sanchez.villamar@empresa.ec,Ana Sanchez Villamar
2336058652001, Alejandro Navarro Salazar ,55.0,164.9,152.4,M,707.68,Santo Domingo,"May 06, 2024",Maestria,alejandro.navarro.salazar@outlook.com,Alejandro Navarro Salazar
153568373,María Torres Carrillo,50.0,174.0,145.9,F,757.32,Cuenca,2023-05-27,Universidad,,María Torres Carrillo
957040850001,Valeria Moreno Flores,49.0,168.2,173.8,M,480.0,Guayaquil,2025-08-25,Tecnico,valeria.moreno.flores@hotmail.com,Valeria Moreno Flores
